	-62.8841279	-34.3864501
	-62.8540523	-34.3471865
	-62.7767145	-34.2468618
	-62.7588167	-34.2234814
	-62.5796838	-33.9931627
	-62.5406884	-33.9433344
	-62.47149	-33.8478461
	-62.4287833	-33.7917208
	-62.4112759	-33.768747
	-62.262958	-33.57271
	-62.2583696	-33.5666382
	-62.2372067	-33.5386655
	-62.2088583	-33.5011809
	-62.1383978	-33.4076566
	-62.1309712	-33.3977933
	-62.0096351	-33.2364856
	-61.9679882	-33.1829118
	-61.9203524	-33.1202007
	-61.918574	-33.1196851
	-61.9141757	-33.1191165
	-61.9113315	-33.1185035
	-61.9087801	-33.1184509
	-61.9041582	-33.1174175
	-61.9002121	-33.1145976
	-61.8967549	-33.1125479
	-61.8944044	-33.1098163
	-61.8936137	-33.1090735
	-61.8925063	-33.1078185
	-61.8897851	-33.1058363
	-61.8884529	-33.1050005
	-61.8870456	-33.1036226
	-61.8863034	-33.1029259
	-61.8842881	-33.1005349
	-61.8826098	-33.099367
	-61.881658	-33.0982671
	-61.8807054	-33.0973159
	-61.8799602	-33.0958249
	-61.8757068	-33.0887615
	-61.8740702	-33.0840463
	-61.8684538	-33.07635
	-61.8610106	-33.0684033
	-61.8523336	-33.0623396
	-61.8490492	-33.0572865
	-61.8487507	-33.057078
	-61.8485119	-33.0565527
	-61.8482248	-33.0561713
	-61.8433709	-33.0524414
	-61.8414307	-33.0515464
	-61.8396693	-33.0510353
	-61.8391415	-33.0509537
	-61.8389475	-33.0506505
	-61.8243994	-33.0413364
	-61.8184743	-33.0350844
	-61.8129482	-33.0292067
	-61.8111691	-33.027251
	-61.8103588	-33.0262582
	-61.8102957	-33.0261524
	-61.8102592	-33.0258893
	-61.8103742	-33.0240338
	-61.8099781	-33.024039
	-61.8097937	-33.0240056
	-61.8095559	-33.0240177
	-61.8090712	-33.0239817
	-61.8086678	-33.0237598
	-61.8051897	-33.0211093
	-61.8049203	-33.0208901
	-61.8047594	-33.0207919
	-61.8045438	-33.0207948
	-61.8043871	-33.0208834
	-61.803459	-33.0205011
	-61.8033132	-33.0202454
	-61.8032314	-33.0201237
	-61.8029707	-33.0199565
	-61.8026536	-33.0196
	-61.8022835	-33.0193219
	-61.8019492	-33.0191166
	-61.8016653	-33.019038
	-61.8014112	-33.0188381
	-61.8014157	-33.0186569
	-61.8013336	-33.0183763
	-61.8010748	-33.0177949
	-61.8004725	-33.0170265
	-61.8002555	-33.0168754
	-61.7981425	-33.0158385
	-61.7975543	-33.0156713
	-61.7973812	-33.0156766
	-61.7972935	-33.0155915
	-61.7972401	-33.0154555
	-61.7970012	-33.0152502
	-61.7966922	-33.0151281
	-61.7965734	-33.0149712
	-61.7964011	-33.0147445
	-61.7960803	-33.0145502
	-61.7959109	-33.0144107
	-61.7957297	-33.0144181
	-61.7950523	-33.0141914
	-61.7946483	-33.0140644
	-61.7943631	-33.0141342
	-61.7938714	-33.0144984
	-61.7935197	-33.0146351
	-61.7936635	-33.0128865
	-61.7944479	-33.0114972
	-61.7937103	-33.0103411
	-61.7921671	-33.0095007
	-61.7918898	-33.0083826
	-61.7920544	-33.0075916
	-61.791636	-33.0070729
	-61.7889056	-33.0064777
	-61.7876395	-33.006193
	-61.7875274	-33.0052002
	-61.7880947	-33.0035368
	-61.7882551	-33.0017798
